"Gene","CellTypes","Comparisons","Occurrences","Mean_Log2FC","Mean_Abs_Log2FC","MinPadj",".Direction"
"FAM122A",2,3,4,-0.115133802240943,0.538812360736828,1,"drop"
"DHX57",2,3,4,0.538177790525377,0.538177790525377,1,"drop"
"LINC01278",2,3,4,0.313550235209564,0.53812945658846,1,"drop"
"MATK",2,3,4,-0.369433787845633,0.537962473644296,1,"drop"
"IRF2BPL",2,2,4,0.152849089619365,0.537181213126351,1,"drop"
"ZFYVE27",2,2,4,-0.536267473054842,0.536267473054842,1,"drop"
"HOXA9",2,3,4,0.107164677032716,0.534992001867742,1,"drop"
"NSD2",2,3,4,-0.00261719049926624,0.534620730447821,1,"drop"
"ZNF354A",2,3,4,-0.534383157653111,0.534383157653111,1,"drop"
"VSTM1",2,3,4,0.154843773312919,0.533481681267142,1,"drop"
"USP5",2,3,4,-0.533060753818711,0.533060753818711,1,"drop"
"MKKS",2,3,4,-0.216471953841957,0.532853964288702,1,"drop"
"CDR2",2,2,4,0.532093684669125,0.532093684669125,1,"drop"
"TRRAP",2,3,4,0.388422954128277,0.529403902493123,1,"drop"
"SZT2",2,3,4,-0.058550811919509,0.528353627764195,1,"drop"
"GTF3A",2,3,4,0.29350149042713,0.528138739458527,1,"drop"
"NDRG3",2,3,4,0.527431129734688,0.527431129734688,1,"drop"
"SAYSD1",2,3,4,0.308035451473349,0.527128438833531,1,"drop"
"B4GALT7",2,3,4,-0.52677786865321,0.52677786865321,1,"drop"
"ANKRD54",2,3,4,-0.368533069648756,0.526333776061557,1,"drop"
"USP19",2,3,4,0.130971071085818,0.525350713409985,1,"drop"
"RIDA",2,3,4,0.525332276273624,0.525332276273624,1,"drop"
"FES",2,2,4,-0.524527206533331,0.524527206533331,1,"drop"
"HCG11",2,3,4,-0.110830720056765,0.52414158520751,1,"drop"
"PMS1",2,2,4,-0.523411782431138,0.523411782431138,1,"drop"
"GALK1",2,3,4,-0.196738407620189,0.522256727098277,1,"drop"
"LTO1",2,3,4,0.0669005684397952,0.522018928607723,1,"drop"
"NOTCH2",2,3,4,-0.362629715535848,0.521847371272814,1,"drop"
"GAS5",2,3,4,0.356981033389532,0.51896715417869,1,"drop"
"ZNF544",2,3,4,-0.253800542887934,0.518280872051847,1,"drop"
"SCAI",2,3,4,0.517609601657045,0.517609601657045,1,"drop"
"DBT",2,3,4,-0.296233574237646,0.517454054694962,1,"drop"
"CKS2",2,3,4,0.364962452875147,0.516905294584103,1,"drop"
"RFT1",2,2,4,0.0542892286520977,0.516034088852692,1,"drop"
"SLFN13",2,3,4,0.349297393521758,0.514061916543388,1,"drop"
"NFIC",2,3,4,-0.141562025510475,0.513223897900961,1,"drop"
"INPP5F",2,3,4,-0.215315050890826,0.509681514387804,1,"drop"
"TSTD2",2,3,4,0.509493600842574,0.509493600842574,1,"drop"
"BCS1L",2,3,4,-0.165034204757276,0.508031114384488,1,"drop"
"APRT",2,3,4,-0.0199108722644335,0.507139029729711,1,"drop"
"ROGDI",2,3,4,0.0427546130071283,0.507114815516167,1,"drop"
"U2AF1",2,2,4,0.505231600270472,0.505231600270472,1,"drop"
"STXBP5",2,3,4,0.142912483747885,0.505080213758464,1,"drop"
"TIMM23",2,3,4,0.504868262326389,0.504868262326389,1,"drop"
"SGMS2",2,2,4,-0.504666345935557,0.504666345935557,0.927253750195767,"drop"
"POLR3D",2,3,4,-0.186954556590624,0.503772300582751,0.885209699101752,"drop"
"SPINK2",2,2,4,0.50343013381628,0.50343013381628,1,"drop"
"ZNF7",2,3,4,0.234074294263575,0.502716707199355,1,"drop"
"MRPL28",2,3,4,-0.342397346207973,0.50265889085968,0.646610494740413,"drop"
"STOM",2,3,4,0.123518362048997,0.502455686428618,1,"drop"
"PPP1R14A",2,2,4,-0.0877709824054683,0.501514268746525,0.113770442502243,"drop"
"PAF1",2,2,4,0.152132530432455,0.500945030609889,1,"drop"
"PGM2L1",2,2,4,-0.500504109052073,0.500504109052073,1,"drop"
"PACSIN1",2,3,4,0.24528337043169,0.500060679434475,1,"drop"
"TRGC2",2,3,4,-0.340785873503185,0.499735413940245,0.16259203158758,"drop"
"AP4E1",2,3,4,-0.134330798582792,0.499700223646131,1,"drop"
"NME6",2,3,4,-0.353671781247865,0.499653298391318,1,"drop"
"CFP",2,3,4,-0.498981822488652,0.498981822488652,1,"drop"
"KLHL20",2,3,4,0.093298509172699,0.49818730369407,1,"drop"
"NUP88",2,3,4,0.257665756213294,0.498103163929772,1,"drop"
"GNPDA2",2,3,4,0.130178449981245,0.497261689586143,1,"drop"
"PI4K2B",2,3,4,0.288638105572075,0.496874206051534,1,"drop"
"LINC01410",2,3,4,0.0942182658090647,0.496660166696445,1,"drop"
"PGPEP1",2,3,4,0.0459735206741025,0.496198512011118,1,"drop"
"MLC1",2,3,4,0.0261836176033098,0.495562492608365,1,"drop"
"FBXL4",2,3,4,0.177233889341551,0.495503256206467,1,"drop"
"C4orf33",2,3,4,0.112921960047612,0.495382667782224,1,"drop"
"SLC25A40",2,3,4,-0.276219361646203,0.494648046114372,1,"drop"
"TDP1",2,3,4,0.492501605810473,0.492501605810473,1,"drop"
"CES2",2,3,4,0.491979087856791,0.491979087856791,1,"drop"
"ENC1",2,2,4,0.491850255696684,0.491850255696684,1,"drop"
"ELMOD3",2,2,4,0.168092797994868,0.489907364426251,1,"drop"
"FBXL12",2,2,4,0.488937272623749,0.488937272623749,1,"drop"
"LHPP",2,3,4,0.488932055811045,0.488932055811045,1,"drop"
"NSA2",2,3,4,-0.024656690640275,0.48844922433702,1,"drop"
"PAWR",2,3,4,0.488386411487631,0.488386411487631,1,"drop"
"NPIPB5",2,3,4,0.217536138643102,0.488062238837302,1,"drop"
"SLC7A1",2,3,4,-0.344305076706467,0.487635221535859,1,"drop"
"GATA2",2,3,4,-0.342088767775834,0.48745206131098,1,"drop"
"CEP104",2,3,4,0.189066048056606,0.487210197452951,1,"drop"
"SOGA1",2,3,4,0.487106277000928,0.487106277000928,1,"drop"
"BRI3BP",2,3,4,-0.098868445215448,0.486327604236992,0.453087726059907,"drop"
"ABCA1",2,2,4,-0.0442582701113818,0.485955907170039,1,"drop"
"SPINT2",2,2,4,0.182968948099855,0.484772741412408,1,"drop"
"AKIP1",2,2,4,0.0354526150481463,0.484124460430633,1,"drop"
"SLC25A32",2,3,4,-0.148644551016044,0.483343850883298,1,"drop"
"THAP4",2,3,4,-0.265292016913819,0.482381222715982,1,"drop"
"CEP250",2,3,4,0.289854707438802,0.481789809941409,1,"drop"
"AC025181.2",2,3,4,-0.320044148034693,0.481453140152302,1,"drop"
"SLC8B1",2,3,4,-0.209484979217314,0.481389732937338,1,"drop"
"FCRL6",2,3,4,0.024499922037652,0.480543687841382,1,"drop"
"NUDCD1",2,3,4,-0.352253903319694,0.480207376047084,1,"drop"
"RPL23",2,3,4,0.478860957346664,0.478860957346664,1,"drop"
"KCTD18",2,3,4,0.237742939748433,0.478619929414185,1,"drop"
"ABCB8",2,3,4,-0.300952863187586,0.478203299308992,1,"drop"
"FEN1",2,3,4,-0.0657970540031697,0.47732711757245,1,"drop"
"CASP7",2,3,4,-0.476308458287157,0.476308458287157,1,"drop"
"KLRC4",2,3,4,-0.259188762224967,0.475458190164326,1,"drop"
"ELAC2",2,3,4,0.130510857567801,0.475078378674101,1,"drop"
"ALKBH4",2,3,4,0.0624304625013517,0.474813177134908,1,"drop"
"MARCH5",2,2,4,-0.0847633743686718,0.473489530201623,1,"drop"
"AARS",2,3,4,-0.186250683978852,0.472400998798739,1,"drop"
"SIVA1",2,3,4,-0.137073689594444,0.472340322998233,1,"drop"
"OSBPL2",2,3,4,0.064123616813584,0.4717687530983,1,"drop"
"CPSF1",2,3,4,0.0770435471009592,0.471442574800819,1,"drop"
"STRIP1",2,3,4,0.0995125285761565,0.470338484286058,1,"drop"
"C11orf68",2,3,4,-0.469701907253512,0.469701907253512,1,"drop"
"RAMP1",2,3,4,0.329249218498994,0.468517585222426,1,"drop"
"ARV1",2,3,4,-0.295578641692598,0.466551972123739,1,"drop"
"RAD51D",2,3,4,-0.305469226519284,0.465340469218444,1,"drop"
"GZF1",2,3,4,0.319565613548618,0.465228195262494,1,"drop"
"HMGN1",2,2,4,0.173340550846489,0.465214200343032,1,"drop"
"XCL2",2,3,4,-0.2328783176579,0.464763742059161,1,"drop"
"INTS4",2,3,4,-0.0431069211237865,0.464692170800599,1,"drop"
"MPIG6B",2,3,4,0.246982892448471,0.46442554552471,0.428652451222971,"drop"
"RMC1",2,3,4,-0.273206477201316,0.464144255369875,1,"drop"
"PIGF",2,3,4,-0.205314289043931,0.46266853453662,0.185489875487436,"drop"
"ABCC4",2,3,4,0.105101409612088,0.462158532217793,1,"drop"
"SLC41A3",2,3,4,-0.461818853662915,0.461818853662915,1,"drop"
"EIF3G",2,2,4,0.461331154884816,0.461331154884816,1,"drop"
"NUFIP1",2,3,4,-0.0602409897319238,0.460637570586282,1,"drop"
"ABCD3",2,3,4,0.313440529531046,0.458876264489896,1,"drop"
"TBC1D9",2,3,4,-0.248210953858588,0.457743834263826,1,"drop"
"ZNF714",2,2,4,-0.456741403532426,0.456741403532426,1,"drop"
"PACRGL",2,2,4,0.0694713863706705,0.456721284759379,1,"drop"
"FCGR2B",2,2,4,-0.210189563667828,0.456019401749416,1,"drop"
"CPA3",2,2,4,-0.456005795406825,0.456005795406825,1,"drop"
"PDCD11",2,3,4,-0.195790802165977,0.455944531865766,1,"drop"
"TRUB2",2,2,4,-0.455747338650493,0.455747338650493,1,"drop"
"COL6A2",2,3,4,-0.0449859339890263,0.455610253192978,1,"drop"
"RABIF",2,3,4,0.288671718370709,0.455549102281346,1,"drop"
"NEK1",2,3,4,-0.310279698978468,0.455479037434097,1,"drop"
"HDAC6",2,3,4,0.29264468047644,0.455156669491587,1,"drop"
"KCNE3",2,3,4,0.014791174945138,0.454500594021571,1,"drop"
"METTL2A",2,2,4,-0.0219401501420587,0.454463212634223,1,"drop"
"CD72",2,3,4,0.0353397343332203,0.454443478912957,1,"drop"
"CHURC1",2,3,4,-0.322978387669738,0.454233480209602,1,"drop"
"ZC3H12A",2,2,4,-0.0499797620588343,0.454151707629656,1,"drop"
"ZDHHC1",2,3,4,0.300411379342411,0.452828985368983,1,"drop"
"TRGC1",2,3,4,0.0555727371702065,0.451865441111975,1,"drop"
"LIMD1",2,3,4,0.45154169622021,0.45154169622021,1,"drop"
"KLHL42",2,3,4,0.0993187250005205,0.449841423013254,1,"drop"
"FARS2",2,2,4,-0.449110518656775,0.449110518656775,1,"drop"
"GPBAR1",2,3,4,-0.091336421968947,0.448793237920031,1,"drop"
"LTBR",2,3,4,0.104569009054651,0.447475616881563,1,"drop"
"SH2D2A",2,3,4,-0.447069936646803,0.447069936646803,0.0396753270474578,"drop"
"ATG10",2,2,4,-0.00467591318534501,0.44593698801449,1,"drop"
"SPATS2",2,3,4,0.029712214935429,0.445929410647138,1,"drop"
"TARBP1",2,3,4,0.285604206929563,0.44491748293565,1,"drop"
"YIF1B",2,3,4,0.276637245049804,0.444835759092544,1,"drop"
"CALM1",2,3,4,0.44275718237523,0.44275718237523,1,"drop"
"TIGD5",2,3,4,-0.442641221134951,0.442641221134951,1,"drop"
"RBM41",2,3,4,-0.272706421790554,0.44259643893989,1,"drop"
"GON7",2,3,4,-0.315280839271494,0.442318549933057,1,"drop"
"TC2N",2,3,4,-0.0693238718263095,0.440689500589012,1,"drop"
"CHPF2",2,3,4,-0.439790472097123,0.439790472097123,1,"drop"
"FASTKD1",2,3,4,-0.229393276805363,0.439044643152627,1,"drop"
"LRRFIP1",2,2,4,-0.119279396725571,0.43885246159856,0.383092261900352,"drop"
"PIP4K2B",2,2,4,0.117789905974225,0.438455324701627,1,"drop"
"PNPLA4",2,3,4,0.136971483425356,0.438102899132064,1,"drop"
"MGST2",2,3,4,-0.303424615765482,0.438084553045766,1,"drop"
"GMEB1",2,3,4,0.0807741215385187,0.437428723382771,1,"drop"
"PELP1",2,3,4,-0.26959251623078,0.436703532994711,1,"drop"
"WIPI1",2,3,4,-0.186976055216163,0.436633309704406,1,"drop"
"PDIK1L",2,3,4,-0.185596654033363,0.43566509839566,1,"drop"
"BRMS1",2,3,4,-0.435221836187996,0.435221836187996,1,"drop"
"FAM20B",2,3,4,0.0693547287974418,0.435037553558487,1,"drop"
"POLR3C",2,3,4,-0.434748010357716,0.434748010357716,1,"drop"
"LONP1",2,3,4,-0.120794823423436,0.433872484134484,1,"drop"
"RPLP2",2,3,4,0.261265114689873,0.433581292778185,1,"drop"
"ATP5F1A",2,3,4,-0.207115107249916,0.432606488480583,1,"drop"
"SNRPF",2,2,4,0.431774761142985,0.431774761142985,1,"drop"
"ST6GALNAC6",2,2,4,0.008538453525061,0.430167342943604,1,"drop"
"FASN",2,2,4,0.279910323835688,0.429716244241891,1,"drop"
"NADK2",2,3,4,0.252267641270394,0.429643620120771,1,"drop"
"DHX32",2,3,4,-0.2369494723009,0.428809570457005,1,"drop"
"TLR5",2,3,4,-0.174072105664002,0.427519404579213,1,"drop"
"ZNF740",2,3,4,-0.223580982182679,0.426480770179606,1,"drop"
"GTF3C3",2,3,4,0.273869715341089,0.425787403309279,1,"drop"
"NUP205",2,3,4,0.270159138164002,0.425704151058373,1,"drop"
"RUNDC1",2,3,4,-0.0125948593492972,0.424977987916776,1,"drop"
"ZNF664",2,3,4,0.19298204075271,0.424696112884008,1,"drop"
"KIAA1586",2,2,4,-0.0842411457591998,0.424564753163095,1,"drop"
"SYNJ1",2,3,4,0.0323115920893185,0.424545905984105,1,"drop"
"MUL1",2,3,4,0.158322209793918,0.424533110024891,1,"drop"
"APPL1",2,2,4,0.144715121639224,0.424395960378854,1,"drop"
"UBE2V2",2,3,4,0.274944042164498,0.423021293534113,1,"drop"
"CLEC11A",2,3,4,-0.0830362651416933,0.422835672584199,1,"drop"
"RANGAP1",2,3,4,-0.115713725994588,0.421976305916531,1,"drop"
"C2orf76",2,3,4,-0.287641890097904,0.420293102416764,1,"drop"
"CPLANE1",2,3,4,-0.234024349388106,0.41907535689573,1,"drop"
"CTU1",2,2,4,-0.418408001440521,0.418408001440521,1,"drop"
"SLC9A7",2,3,4,0.244342317443121,0.417049729477727,1,"drop"
"ZNF317",2,3,4,0.022554985858053,0.415013921052116,1,"drop"
"FARSA",2,3,4,-0.414633333573489,0.414633333573489,1,"drop"
"AP3S2",2,3,4,0.413523379374513,0.413523379374513,1,"drop"
"ALKBH2",2,2,4,0.413465053380934,0.413465053380934,1,"drop"
"SCARB2",2,3,4,0.286961925764475,0.412470606947913,1,"drop"
"LARP4",2,2,4,-0.156079274758471,0.410962043867336,1,"drop"
"TMEM106A",2,3,4,-0.0841489291321958,0.410872454059861,1,"drop"
"VEGFA",2,2,4,0.260561009104222,0.409370133820781,1,"drop"
"PIP5K1A",2,2,4,0.0568596170833408,0.408757534833017,1,"drop"
"MTMR11",2,3,4,-0.274235353023178,0.408291847167395,1,"drop"
"NDUFA7",2,3,4,-0.232241093061818,0.408257082639289,1,"drop"
"TRIM58",2,3,4,0.0146400818142087,0.407126663190848,1,"drop"
"DALRD3",2,3,4,-0.406707054117853,0.406707054117853,1,"drop"
"HTRA2",2,3,4,-0.196478173721909,0.40619803810678,1,"drop"
"TOE1",2,3,4,0.172359069916242,0.406096281361358,1,"drop"
"SLC35B2",2,2,4,0.0677970568904885,0.405342668593834,1,"drop"
"ZNF787",2,3,4,0.0936607400878438,0.404720092296378,1,"drop"
"HIST1H2AK",2,3,4,0.22109367145858,0.404477194739101,1,"drop"
"UBFD1",2,3,4,0.146154526243171,0.404092760191726,1,"drop"
"ZMYM3",2,2,4,0.087435019066242,0.402804559527304,1,"drop"
"DNAJC16",2,3,4,-0.162742127761747,0.402233709171076,1,"drop"
"CDC42BPB",2,2,4,-0.268262649028204,0.401979312229823,1,"drop"
"STEAP4",2,3,4,0.0792459884417148,0.400742864708868,1,"drop"
"RPS27A",2,3,4,0.263262610056972,0.40050738553124,1,"drop"
"HSPBP1",2,3,4,-0.26934548708488,0.400317030683513,1,"drop"
"COX6B1",2,3,4,-0.265738689991404,0.398766436456376,1,"drop"
"RNASE2",2,3,4,0.26860719515559,0.398371180839827,1,"drop"
"TTF2",2,3,4,0.0708452053440797,0.39796001328671,1,"drop"
"BAG4",2,3,4,-0.194365810497348,0.397278730031748,1,"drop"
"NELFB",2,3,4,0.100076177367707,0.397117005914284,1,"drop"
"NOD2",2,3,4,0.155223609280509,0.396967666602131,1,"drop"
"MAD2L1",2,3,4,-0.221045835728519,0.395837358480002,1,"drop"
"NUP155",2,3,4,0.041383909670131,0.394344498543234,1,"drop"
"TMEM14B",2,3,4,0.227833531107961,0.39425837310306,1,"drop"
"TRUB1",2,3,4,0.074681324199686,0.394159315055086,1,"drop"
"MFSD6",2,3,4,0.393978922091964,0.393978922091964,1,"drop"
"PPARA",2,3,4,0.0427020503012623,0.393794538912144,1,"drop"
"ZNF117",2,3,4,0.19865627532917,0.393263351463374,1,"drop"
"RAB2A",2,3,4,-0.392876872701654,0.392876872701654,1,"drop"
"COP1",2,3,4,0.0559016537475142,0.392817668224439,1,"drop"
"ADGRG3",2,2,4,-0.0542227089660283,0.391860143087621,1,"drop"
"GCFC2",2,3,4,-0.0361303911313155,0.39075632801449,1,"drop"
"KIAA2026",2,3,4,-0.234385496572807,0.390544698533993,1,"drop"
"ZNF395",2,3,4,0.259099754866428,0.389647561353642,1,"drop"
"LRRC8D",2,3,4,0.389178247165437,0.389178247165437,1,"drop"
"SNHG14",2,2,4,0.103381591112862,0.38824818514789,1,"drop"
"MCTP1",2,3,4,0.190674194618166,0.387951405427694,1,"drop"
"TRIM41",2,3,4,-0.182072320788343,0.387949437252494,1,"drop"
"AC005332.4",2,3,4,-0.199776692764218,0.387355512678859,1,"drop"
"RCOR1",2,3,4,-0.202904524936133,0.386255854676367,1,"drop"
"ZAP70",2,3,4,-0.386016289863816,0.386016289863816,1,"drop"
"MRPL37",2,3,4,-0.384722748110729,0.384722748110729,1,"drop"
"FTSJ1",2,3,4,-0.384359561198371,0.384359561198371,1,"drop"
"BTD",2,2,4,0.0614432431798873,0.383966123646897,1,"drop"
"ATP6V1A",2,3,4,-0.383628820779043,0.383628820779043,1,"drop"
"LINC00649",2,3,4,-0.196083456294856,0.381407111080273,1,"drop"
"LINC02446",2,3,4,0.0506341191171843,0.381354000340214,0.00165385289552651,"drop"
"PLEKHA5",2,3,4,-0.0111397542048778,0.380796248239623,1,"drop"
"CPSF4",2,3,4,-0.216078944032317,0.380792060811791,1,"drop"
"UPRT",2,3,4,-0.177191298124885,0.380495330488732,1,"drop"
"PARK7",2,3,4,0.102940627625404,0.379919560135657,1,"drop"
"AIMP2",2,3,4,-0.378059638035244,0.378059638035244,1,"drop"
"TMSB10",2,3,4,0.37727678821024,0.37727678821024,0.00000000000000353953987254856,"drop"
"ANAPC11",2,3,4,-0.0627519902037715,0.376761671025415,1,"drop"
"ACACA",2,3,4,-0.0663140170567613,0.376541033049761,1,"drop"
"AL390728.6",2,3,4,-0.376403145199054,0.376403145199054,1,"drop"
"YIPF6",2,3,4,-0.0206386869411512,0.376206054218929,1,"drop"
"ZNF3",2,3,4,-0.0865735092052488,0.37416329552649,1,"drop"
"CGAS",2,3,4,0.00838775474302175,0.373726181949543,1,"drop"
"EIF3C",2,3,4,0.091799735589678,0.37323481425319,1,"drop"
"HNRNPLL",2,3,4,-0.209603748350134,0.372542846096956,1,"drop"
"FOXP1-IT1",2,3,4,-0.246310478973365,0.372345275683781,1,"drop"
"PDXP",2,3,4,0.163440368172804,0.372237856398464,1,"drop"
"CD160",2,3,4,0.231074920522942,0.372236923983375,1,"drop"
"FASTKD5",2,2,4,0.00888500181570799,0.370825676201588,1,"drop"
"SNTB2",2,3,4,-0.370574697682805,0.370574697682805,1,"drop"
"PPP2R5D",2,3,4,-0.0461597827492988,0.367579236227607,1,"drop"
"LATS2",2,3,4,0.0185665325348822,0.366964307199734,1,"drop"
"SMARCAL1",2,3,4,-0.236957925146978,0.366884652518999,1,"drop"
"MBD3",2,2,4,-0.0317913444497192,0.36654486298113,1,"drop"
"WDR83",2,3,4,0.0655172307836708,0.36542888741514,1,"drop"
"ANAPC4",2,3,4,0.0479452925678797,0.364313590738884,1,"drop"
"RRM1",2,3,4,-0.00971286479496523,0.364291107088818,1,"drop"
"MZF1",2,3,4,-0.16783301276552,0.364127607863913,1,"drop"
"ACD",2,2,4,-0.363555443026723,0.363555443026723,1,"drop"
"ZNF831",2,3,4,-0.236869045522289,0.362718428827785,1,"drop"
"DDX51",2,3,4,0.133912977108533,0.361730532367062,1,"drop"
"RBM27",2,3,4,-0.231493033983857,0.360728352345454,1,"drop"
"HOXB-AS1",2,2,4,0.0106591500786993,0.359685535578412,1,"drop"
"INTS6-AS1",2,2,4,-0.039755831070024,0.359318598438243,1,"drop"
"CYBRD1",2,3,4,0.0232038538987497,0.358861734400871,1,"drop"
"TADA1",2,3,4,-0.0605248422634373,0.358668189844917,1,"drop"
"MED31",2,3,4,-0.171992062322844,0.358584350075205,1,"drop"
"WDR41",2,3,4,-0.117281903117872,0.358528673079132,1,"drop"
"JPX",2,2,4,0.040024428430167,0.357740522970338,1,"drop"
"SH3BP4",2,3,4,0.0654733352884918,0.357445831202114,1,"drop"
"FCER1A",2,2,4,0.1929106404505,0.356805517502673,1,"drop"
"TEX2",2,3,4,-0.226346807641994,0.356695967773931,1,"drop"
"RPS4X",2,3,4,0.227836569268816,0.355118872395395,1,"drop"
"RAB3GAP1",2,3,4,0.176024067294405,0.354207045624046,1,"drop"
"SLC49A4",2,3,4,-0.190095821871196,0.352780482033758,1,"drop"
"MRI1",2,2,4,-0.0647013492957778,0.351824897308815,1,"drop"
"SETD1A",2,3,4,0.166641193478098,0.351646130017785,1,"drop"
"YWHAE",2,3,4,0.351416255371427,0.351416255371427,1,"drop"
"TADA2A",2,3,4,-0.351289972699124,0.351289972699124,1,"drop"
"GIHCG",2,3,4,-0.350195930064938,0.350195930064938,1,"drop"
"DPP7",2,3,4,-0.12968636074287,0.349087551291966,1,"drop"
"MBOAT7",2,3,4,-0.1656927999592,0.348847057431012,1,"drop"
"H6PD",2,3,4,-0.180398347507451,0.348008260892564,1,"drop"
"NKIRAS2",2,3,4,-0.014455104598332,0.347595289721917,1,"drop"
"TOR4A",2,3,4,-0.18724855021477,0.346701150537412,1,"drop"
"BLZF1",2,3,4,-0.20007671575841,0.344568686697785,1,"drop"
"EIF2S3",2,2,4,-0.0563346883442495,0.343917428022372,1,"drop"
"H1F0",2,3,4,0.187375259422137,0.342790859058749,1,"drop"
"RPL17",2,3,4,0.211135842077394,0.341221157730678,1,"drop"
"BCOR",2,2,4,0.195292003390644,0.336786122128204,1,"drop"
"KIF21A",2,3,4,-0.196933164657849,0.332761821493848,1,"drop"
"NCL",2,3,4,0.181347575771683,0.33037630668289,1,"drop"
"EPHX2",2,3,4,-0.0132807759819065,0.327090066575573,1,"drop"
"AQP9",2,2,4,-0.327064288053909,0.327064288053909,1,"drop"
"ARMT1",2,3,4,-0.014396665839394,0.326345900165022,1,"drop"
"TIAM1",2,3,4,-0.151239018412719,0.32474674774932,1,"drop"
"CRTAP",2,3,4,-0.0153259286177135,0.323938360210689,1,"drop"
"MS4A7",2,3,4,-0.183727047848547,0.322752814381464,1,"drop"
"RPS11",2,2,4,0.0182100400975145,0.319552839842523,1,"drop"
"UBC",2,2,4,-0.179707159780094,0.319517908660474,1,"drop"
"ATM",2,3,4,0.182212824652697,0.316675163827346,1,"drop"
"YWHAG",2,3,4,0.187685729174667,0.31628333063524,1,"drop"
"NOC2L",2,2,4,0.00797605725668075,0.312481836899226,1,"drop"
"POLDIP3",2,3,4,0.0269919358160877,0.306238607707031,1,"drop"
"RASSF4",2,3,4,-0.158422312544086,0.301485583138393,1,"drop"
"ACTR2",2,3,4,-0.169800734140567,0.295772441845928,1,"drop"
"COPZ1",2,3,4,-0.149089945921606,0.28984864077525,1,"drop"
"NDUFAB1",2,3,4,-0.283312856563287,0.283312856563287,1,"drop"
"NR2C2",2,3,4,-0.000772489077020752,0.268598633726066,1,"drop"
"IGHA1",2,2,3,-1.29866310149459,3.53956477870452,0.0000000000000000000000333617884583976,"drop"
"IFIT1",2,2,3,2.16470525215496,2.39070065460849,0.000000000000000000000000487477534501793,"drop"
"IL2RA",2,2,3,0.849169891702937,1.78045406990819,1,"drop"
"HDC",2,3,3,-1.52941976125326,1.7782967750229,1,"drop"
"OASL",2,2,3,1.69973093214019,1.69973093214019,0.000000105537438233592,"drop"
"FGD6",2,2,3,1.67279678344758,1.67279678344758,1,"drop"
"ATG16L1",2,3,3,1.38967865100805,1.62434871916023,1,"drop"
"CLEC4A",2,3,3,1.6150733869732,1.6150733869732,1,"drop"
"TP53I11",2,3,3,1.20222512447099,1.38507001961094,1,"drop"
"AC005632.3",2,3,3,1.32003767749377,1.32003767749377,1,"drop"
"D2HGDH",2,3,3,-1.31700064993879,1.31700064993879,1,"drop"
"HIST1H2AL",2,3,3,1.30386448374687,1.30386448374687,1,"drop"
"RELT",2,3,3,1.27397105953185,1.27397105953185,1,"drop"
"SLC7A5",2,3,3,0.374873755902653,1.26370647393287,0.000253722563160337,"drop"
"MYLK",2,2,3,1.25839907514302,1.25839907514302,1,"drop"
"RAB27B",2,3,3,-0.511575791365857,1.23961023347794,1,"drop"
"CPPED1",2,2,3,-1.21249246027111,1.21249246027111,0.169740416256588,"drop"
"CHEK2",2,3,3,-1.01366420700604,1.20720085034163,1,"drop"
"ARFGAP1",2,2,3,1.01839383929486,1.19964621043062,1,"drop"
"ACAD8",2,3,3,1.13679823070618,1.13679823070618,1,"drop"
"PTGDR2",2,3,3,-0.795294829155514,1.13141557100917,0.105409062459496,"drop"
"ICMT",2,2,3,0.910485469582564,1.11689812707832,1,"drop"
"TRAPPC13",2,2,3,-0.110944989300433,1.10554276684019,1,"drop"
"PCTP",2,2,3,-0.92934422123085,1.1049078668698,1,"drop"
"TMEM176B",2,2,3,-0.750155186389731,1.10217695706104,0.000000000000000000143161900429892,"drop"
"HOOK2",2,2,3,-1.07474851194067,1.07474851194067,1,"drop"
"PEMT",2,3,3,0.826402437699319,1.03203448610781,1,"drop"
"PEX19",2,2,3,1.01643358554664,1.01643358554664,1,"drop"
"OPA3",2,3,3,-0.208075255468109,1.01366443656634,1,"drop"
"ATP13A2",2,3,3,0.769364091802732,1.00590626631607,1,"drop"
"WEE1",2,2,3,-0.675979373757206,1.00553694465348,0.00000000000000017895917866084,"drop"
"MTHFD1L",2,2,3,0.257409408697084,0.999854770772837,0.967589521068708,"drop"
